0,0,0,0,0,0,0,0
0.05,0,0,0.066130014186383,0.0100006081958912,0.0668819178895084,0.01,0
0.1,0.00339055833069788,0.000512742146630396,0.0505997368149784,0.012022762365029,0.0520084625866891,0.02,0
0.15,0.00615869995648183,0.00115545120656977,-0.0149581919142177,-0.0118663813656956,0.0190934154110441,0.03,0
0.2,0.00570754035625671,0.000606290074104368,0.150912470224373,-0.0108865566501295,0.15130462909283,0.04,0
0.25,0.0137376200131501,7.92095357137657e-05,0.0450357530109298,-0.0251902525079116,0.0516020142114028,0.05,0
0.3,0.0167509952858117,-0.00120826116861627,0.156848612193723,-0.0141628806915589,0.157486743367752,0.06,0
0.35,0.0256516374917349,-0.00199635646433885,0.101065758195494,0.00432437608621248,0.101158231045057,0.07,0
0.4,0.0321485772985335,-0.00187699634594049,-0.00877840317342415,0.0260995764197913,0.0275363078782852,0.08,0
0.45,0.0333467917484265,-0.000635078108498126,0.0880672971618095,-0.0287525236324398,0.0926420878684222,0.09,0
0.5,0.0395718252023504,-0.00214181266961797,0.0863432585732698,-0.0623266162504433,0.106488334545529,0.1,0
0.55,0.0460276295978053,-0.00544717970198928,0.0127186564764327,-0.0109827603345571,0.0168043222752905,0.11,0
0.6,0.0490396160928511,-0.00628956074105535,0.0937462516103706,-0.0258616266054931,0.0972480509916618,0.12,0
0.65,0.0563604040769972,-0.00793798736610384,0.164960481565825,-0.047250602097833,0.17159423031395,0.13,0
0.7,0.0677077685348173,-0.0107675668553662,0.133641451578029,-0.0040818486547229,0.133703773575478,0.14,0
0.75,0.0780311638044604,-0.0115289126691116,-0.103352922104283,0.0476670467604328,0.113815525541796,0.15,0
0.8,0.0767328894942598,-0.00967607091326577,-0.00901875643007359,0.00829660713482093,0.0122544545980046,0.16,0
0.85,0.0802046673366126,-0.00974679753359765,-0.0833171025949399,0.0376914713740236,0.0914460857508651,0.17,0
0.9,0.0800450893685187,-0.00831404346792861,0.217501532589725,-0.014553857805161,0.217987915848314,0.18,0
0.95,0.0953006308993002,-0.00948650583801859,0.0309167780299656,-0.145664154736557,0.148909009596027,0.19,0
1,0.101771935836845,-0.0174412503091414,-0.0046420168384724,-0.153615559622349,0.153685680785219,0.2,0
1.05,0.106751893274806,-0.0262115204969141,0.248802102311871,0.0772036048942006,0.260505053163017,0.21,0
1.1,0.124981536449411,-0.0235971004233665,0.12206321327617,-0.0280359260340148,0.125241531385912,0.22,0
1.15,0.137647791621782,-0.0262443822990487,0.0782748157030589,-0.0628850918689505,0.10040658122212,0.23,0
1.2,0.148718380431696,-0.0308141481590606,-0.0095334021375015,0.114590375737368,0.114986259909375,0.24,0
1.25,0.155854546867912,-0.0265188491208735,-0.118523179028206,0.0829120040646016,0.144644890628604,0.25,0
1.3,0.157768567026271,-0.0236275102388055,0.301195664425681,0.0366474824582132,0.303416984098374,0.26,0
1.35,0.181300166370192,-0.0229599619883311,-0.149921238591627,0.0567359436835303,0.160297676485058,0.27,0
1.4,0.182908998400503,-0.0212282303756417,0.205136650788813,0.0842258452772502,0.221754455444572,0.28,0
1.45,0.202804524278385,-0.0179982735905617,-0.287544764615951,-0.0897723005252605,0.301232563976142,0.29,0
1.5,0.19845979924911,-0.0235237890825535,-0.472786198348906,0.121323016740144,0.488104562302116,0.3,0
1.55,0.184394784002377,-0.0185095154558205,0.0197591142120597,0.0292096303508036,0.0352650691148593,0.31,0
1.6,0.19486197819327,-0.0179609088338053,0.0560264071914308,0.0519457450459457,0.0764023476809345,0.32,0
1.65,0.207725300779954,-0.0162184690210492,-0.189786593768631,0.00552144244204165,0.189866894167835,0.33,0
1.7,0.208645037955993,-0.0167669173017184,-0.247103690301443,0.102639731546797,0.267572697135919,0.34,0
1.75,0.206673220685097,-0.0123641239664785,-0.231508051706713,0.0910090093124675,0.248754131183936,0.35,0
1.8,0.205399911670306,-0.00833191447042298,0.402925435966991,-0.109099337852073,0.417434512790869,0.36,0
1.85,0.236589419196996,-0.0143527435258069,0.258583035742278,0.0100821260572278,0.258779511630125,0.37,0
1.9,0.26197745385694,-0.0145717027656235,0.289245742815421,-0.0021397003402044,0.289253656942121,0.38,0
1.95,0.290239271498229,-0.015428514724841,-0.156842742226378,0.0252907131431758,0.158868706674349,0.39,0
2,0.297078657806753,-0.0149228689992551,-0.0884532511628017,0.176270031169453,0.197218410727167,0.4,0
2.05,0.307775111137282,-0.0066504230976289,-0.260000858110398,-0.0859555016808486,0.27384081961488,0.41,0
