0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.00851868116035198,0.0208271838953364,0.0281331541508087,0.0394846052474134,0.0471460300757909,0.0586635041614303,0.0725603065147404,0.0855592247474841,0.09824930563573,0.115541037466447,0.13158800008361,0.152139300423083,0.174484714410696,0.20295848248357,0.238189767487276,0.261068439407278,0.288415923072508,0.315896630429824,0.359548700603316,0.394163949342632,0.442087330049615,0.489910456269063,0.536550146901427,0.591853215810879,0.662392407538129
0.0041528792441925,0.0145999852590644,0.0219361251255351,0.0341147446432553,0.0533304001304707,0.0624151010332806,0.0794797909478852,0.0954533450895707,0.112711850383103,0.120356936148267,0.128928259856339,0.142081689370085,0.168010660975659,0.196743854905638,0.219220723219886,0.24617852086677,0.270177196440317,0.312883183815525,0.346340429440398,0.389938459791258,0.432659678240345,0.470159509298421,0.52931926420367,0.589572755756211,0.661354194789862,0.737480758969994
0.009245870625648,0.0188353415226602,0.0234379532919139,0.0296206550664151,0.0385678133649533,0.050831951564139,0.065397498512059,0.0860795159895762,0.110937877059075,0.123929904798843,0.137388125632226,0.155785335462303,0.187922675193868,0.201775183906637,0.228960826282138,0.27313191645568,0.309214669774558,0.340227873458155,0.385502652003693,0.437998588821871,0.495454276801347,0.565856587032415,0.62891051603321,0.705262125737182,0.780102372061356,0.847789659516225
0.0139207626542803,0.0268243126065178,0.0273857789033927,0.0382706636527044,0.0505754778579106,0.0592057670514196,0.0822896920649669,0.099013801274814,0.112763889139295,0.128070130582676,0.155290152040303,0.180342202268281,0.216212254050738,0.24035412453662,0.2692294079191,0.314090137780557,0.364046534847961,0.415894083708311,0.450577382525623,0.532344055744521,0.586505091342721,0.64122278492225,0.711349728084326,0.792496476116294,0.881806117891999,0.969609680247861
0.0202112768505921,0.0234567302560625,0.0333054350942823,0.0445030687161993,0.0591561557142334,0.0818970190597225,0.107352319891057,0.12503072546726,0.144227241242335,0.157547560712914,0.191157102183706,0.205401694959156,0.235155888629562,0.27302113038443,0.308059598749899,0.343767924569055,0.38079465292213,0.432442124728907,0.492367731396316,0.562887278913401,0.62530999912803,0.702859923498524,0.778134227674841,0.832846415327253,0.909185031596733,0.991884297614426
0.0217934438353481,0.0267883913866277,0.0379301383639538,0.0462371969050369,0.0670588748843144,0.0812414543187188,0.0898494597417473,0.107061217806571,0.135184802195761,0.163740130679306,0.189759457243847,0.215319456285495,0.242132137730759,0.275779029772749,0.315099359516589,0.362574427115588,0.391172691208488,0.462635548740087,0.507000048085596,0.543788074335862,0.602791209394351,0.673576817616697,0.757098353245637,0.83022577492831,0.907403765662422,0.990644682985476
0.0242284937710217,0.0368769177377207,0.0436364894698326,0.0647068571193267,0.0769852480424759,0.0851240360292772,0.103112555826632,0.130125447201182,0.156552736259987,0.182806260377781,0.209011094883086,0.235344398936102,0.266048283702146,0.303173157491684,0.34600397912982,0.373072534982668,0.441116366280765,0.480244343625586,0.513634432350796,0.570668648316527,0.641900900717999,0.716417365707856,0.783174532548225,0.852414321247133,0.925350363756853,1.0149107314703
0.030394633385159,0.0400388965770543,0.0616353411899271,0.071542878010268,0.0799362219734452,0.0945912549800988,0.116707264359567,0.140118549687392,0.15833621051583,0.185780306106636,0.215742076333786,0.247198374548888,0.282448705073432,0.324142788962423,0.343139751084006,0.41339581657158,0.453258480267192,0.490605531678218,0.536677631020977,0.60006904064688,0.66900904794519,0.737225741105061,0.799092986996732,0.872414326440419,0.961977719114789,1.06078878074721
0.0350962368001995,0.0546896768750001,0.0747304548646347,0.087250787415716,0.10051307883832,0.108190482818256,0.134414607638947,0.139420836426711,0.159776408681255,0.192021041202899,0.21871059321716,0.24749146472788,0.267879191558912,0.303953980006566,0.356716652714022,0.412192376906497,0.456918047206734,0.518805724728879,0.575253981831075,0.611281271144109,0.662523234426365,0.712654235597056,0.77317860464736,0.846963244371085,0.93959999986044,1.02836701899865
0.0446480898484954,0.057352562492495,0.060841400145281,0.0693395021762353,0.0918774653821766,0.114252327234861,0.128279558529616,0.153258617140293,0.178200380060405,0.204028086288463,0.233188493366325,0.272849146580582,0.288183173217509,0.349191854004508,0.382253982973749,0.413985684206456,0.449248030236258,0.508915602099832,0.564425960663217,0.626455028104435,0.677562791242027,0.738483330879711,0.808926138671027,0.88856593785323,0.959028772387787,1.04680455895952
0.0508415533387404,0.0548936331417534,0.062089912024811,0.0828869151512845,0.106505172594616,0.119088836296017,0.142323870928953,0.165360971527466,0.189728875911172,0.219082256010197,0.256867054201886,0.268424671493187,0.329837813870068,0.358337900552948,0.386046682283362,0.414234600907506,0.470469894726283,0.525720791245157,0.583767652758832,0.631394763572809,0.685046355092596,0.748783622420097,0.826020752290823,0.892019171514532,0.973041759519481,1.07025794944005
0.052816952792363,0.057489211367849,0.0795432591213036,0.101570568897785,0.117164299301719,0.138280134676559,0.163459387665352,0.189790618589687,0.216805808096924,0.257444056986387,0.266974633539183,0.322569392755561,0.352568473746893,0.37901535562995,0.413983081066759,0.466360208522752,0.514383870253717,0.574942714735728,0.617391702275205,0.675125875010319,0.74056785392786,0.810758715766697,0.876115602590991,0.956123953061731,1.05112459268944,1.15647896579498
0.0550946910122114,0.0731348270407431,0.0955844939136383,0.1065190034888,0.129450752951359,0.150888620230479,0.171890391336424,0.198222843779362,0.238236410077566,0.248710432584864,0.314044807754963,0.34744549633972,0.381659877347185,0.409971319937651,0.462993371708782,0.513993968439263,0.573688403818341,0.616099242019172,0.667224509572418,0.722810933921329,0.804532142243572,0.867609238237311,0.940316763733303,1.03337771031622,1.1242915560059,1.22977940984076
0.0638893042938996,0.0818178526013911,0.0969022160410137,0.118147074695525,0.142805271112727,0.165988894550795,0.19129250941991,0.228990190282789,0.232107430594672,0.28803268058147,0.311423666776427,0.334054004837817,0.366426454260089,0.413142512693964,0.462173871732487,0.519155188420464,0.560486828660938,0.610413409535314,0.668817005834309,0.729528102003213,0.792653479064528,0.860320268417313,0.93281543577587,1.02501446851017,1.12701829570522,1.23770393407536
0.0726295182710603,0.0792150510467822,0.103610043052828,0.123521808310229,0.143016194176976,0.16911939868414,0.208214523234374,0.2133562737474,0.27863280362405,0.308349710422368,0.339686834060914,0.360096453044785,0.400278723255802,0.444864310605595,0.50626118298966,0.531777664896784,0.579063810737641,0.625987114768264,0.695644794040025,0.745462197975091,0.806171745590807,0.876494387154435,0.958129528860495,1.03957820439629,1.13814361270409,1.24515642261914
0.0758399826447633,0.100378056942071,0.116816540903312,0.133675907168264,0.161204945039591,0.196832496248374,0.201287428753031,0.259879494680859,0.291113287155765,0.318436040027358,0.334060027572227,0.373679758694105,0.407462694093157,0.463091680169144,0.48348427381626,0.524272117242218,0.565794683390995,0.623379837414781,0.663882596880421,0.714737983046601,0.78115807842054,0.85078139871273,0.919946382548112,1.00775248309103,1.09862761115109,1.19783232042805
