-4.903325e-08,5.393657500000059e-08,4.83467845e-06
-1.96133e-07,2.1574630000000236e-07,1.93387138e-05
-4.4129925e-07,4.854291750000053e-07,4.351210605e-05
-7.84532e-07,8.629852000000095e-07,7.73548552e-05
-1.22583125e-06,1.3484143750000149e-06,0.00012086696125
-1.765197e-06,1.941716700000021e-06,0.00017404842420000002
-2.40262925e-06,2.642892175000029e-06,0.00023689924405000004
-3.138128e-06,3.4519408000000382e-06,0.00030941942080000006
-3.97169325e-06,4.368862575000048e-06,0.0003916089544500001
-4.903325e-06,5.393657500000059e-06,0.0004834678450000001
-5.93302325e-06,6.526325575000072e-06,0.0005849960924500001
-7.060788e-06,7.766866800000085e-06,0.0006961936968000001
-8.286619249999999e-06,9.115281175000099e-06,0.00081706065805
-9.610516999999999e-06,1.0571568700000114e-05,0.0009475969761999999
-1.1032481249999999e-05,1.2135729375000131e-05,0.0010878026512499998
-1.2552511999999998e-05,1.380776320000015e-05,0.0012376776831999998
-1.4170609249999998e-05,1.558767017500017e-05,0.0013972220720499997
-1.5886772999999998e-05,1.747545030000019e-05,0.0015664358177999997
-1.770100325e-05,1.947110357500021e-05,0.0017453189204499997
-1.96133e-05,2.1574630000000234e-05,0.0019338713799999998
-2.1623663250000002e-05,2.3786029575000258e-05,0.00213209319645
-2.3732093000000004e-05,2.6105302300000284e-05,0.0023399843698000003
-2.5938589250000005e-05,2.853244817500031e-05,0.0025575449000500004
-2.8243152000000006e-05,3.106746720000034e-05,0.0027847747872000008
-3.0645781250000004e-05,3.3710359375000374e-05,0.003021674031250001
-3.3146477e-05,3.646112470000041e-05,0.0032682426322000013
-3.5745239250000004e-05,3.9319763175000444e-05,0.0035244805900500015
-3.844206800000001e-05,4.228627480000048e-05,0.0037903879048000015
-4.123696325000001e-05,4.536065957500051e-05,0.0040659645764500015
-4.4129925000000014e-05,4.854291750000055e-05,0.004351210605000001
-4.7120953250000016e-05,5.183304857500059e-05,0.004646125990450001
-5.021004800000002e-05,5.523105280000063e-05,0.004950710732800001
-5.339720925000002e-05,5.873693017500067e-05,0.0052649648320500005
